avgCushion,avgExpectedYAC,avgIntendedAirYards,avgSeparation,avgYAC,avgYACAboveExpectation,catchPercentage,percentShareOfIntendedAirYards,recTouchdowns,receptions,targets,yards,player_x,playerName,position,teamId,season,player_clean,team_abbr,total_round_trip_miles,birth_date,turf_percentage,player_y,total_snaps,avg_opponent_pass_epa,sos_win_pct,age_season_start,height,weight,forty
5.217102804,3.634737196,12.76513761,2.813668038,3.814,0.179262804,64.22018349,24.84354495,13,70,109,1006,"{'season': 2020, 'currentTeamId': '4900', 'displayName': 'Mike Evans', 'esbId': 'EVA534309', 'firstName': 'Mike', 'footballName': 'Mike', 'gsisId': '00-0031408', 'gsisItId': 41233, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/hp7exmuqylysgife5p9m', 'jerseyNumber': 13, 'lastName': 'Evans', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Evans', 'smartId': '32004556-4153-4309-b2ed-6b8233f6fea5', 'status': 'ACT', 'uniformNumber': '13'}",mike evans,WR,4900,2020,mike evans,TB,20782.13439,1993-08-21,0.25,Mike Evans,1087,0.0709579,0.5199948400412796,27,77.0,231.0,4.53
5.206666667,3.407681515,12.68978495,2.460379169,3.596785714,0.1891042,60.21505376,29.62521337,5,56,93,762,"{'season': 2020, 'currentTeamId': '2200', 'displayName': 'T.Y. Hilton', 'esbId': 'HIL775449', 'firstName': 'Eugene', 'footballName': 'T.Y.', 'gsisId': '00-0029608', 'gsisItId': 38622, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/kbickbqrcbj2gos5ourc', 'jerseyNumber': 13, 'lastName': 'Hilton', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Hilton', 'smartId': '32004849-4c77-5449-32f3-1710cf2948b2', 'status': 'ACT', 'uniformNumber': '13'}",t.y. hilton,WR,2200,2020,ty hilton,IND,9697.411646,1989-11-14,0.5625,T.Y. Hilton,744,0.1436799,0.4483042959185738,30,70.0,183.0,4.34
5.197761194,3.391219069,8.280430108,2.469098921,4.156166667,0.764947598,64.51612903,16.37673639,4,60,93,613,"{'season': 2020, 'currentTeamId': '4400', 'displayName': 'Hunter Henry', 'esbId': 'HEN617052', 'firstName': 'Hunter', 'footballName': 'Hunter', 'gsisId': '00-0033090', 'gsisItId': 43324, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/nwcg3wd0a8k4a4to3ze8', 'jerseyNumber': 86, 'lastName': 'Henry', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'H.Henry', 'smartId': '32004845-4e61-7052-805d-daad1175a3b2', 'status': 'RES', 'uniformNumber': '86', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",hunter henry,TE,4400,2020,hunter henry,LAC,25398.18167,1994-12-07,0.6875,Hunter Henry,913,0.075409055,0.4770879020467836,25,77.0,250.0,4.79
5.183461538,4.181145427,15.3402439,2.439920334,5.259375,1.078229573,58.53658537,28.97485805,8,48,82,896,"{'season': 2020, 'currentTeamId': '2520', 'displayName': 'Nelson Agholor', 'esbId': 'AGH474619', 'firstName': 'Nelson', 'footballName': 'Nelson', 'gsisId': '00-0031549', 'gsisItId': 42363, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/fk3xbu2ah4c06vla1bhy', 'jerseyNumber': 15, 'lastName': 'Agholor', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'N.Agholor', 'smartId': '32004147-4847-4619-b8a1-bb6c688fe5ac', 'status': 'ACT', 'uniformNumber': '15'}",nelson agholor,WR,2520,2020,nelson agholor,LV,24146.69033,1993-05-24,0.25,Nelson Agholor,731,0.048290774,0.5318519951840385,27,72.0,198.0,4.42
5.103773585,2.356106898,9.644909091,2.48569839,2.07875,-0.277356898,72.72727273,16.25319031,0,40,55,438,"{'season': 2020, 'currentTeamId': '3300', 'displayName': 'Michael Thomas', 'esbId': 'THO308912', 'firstName': 'Michael', 'footballName': 'Michael', 'gsisId': '00-0032765', 'gsisItId': 43336, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/liuzt7209f2hqa9mu1zw', 'jerseyNumber': 13, 'lastName': 'Thomas', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Thomas', 'smartId': '32005448-4f30-8912-926a-d25d51327661', 'status': 'ACT', 'uniformNumber': '13'}",michael thomas,WR,3300,2020,michael thomas,HOU,14674.35299,1990-03-17,0.125,Michael Thomas,441,0.09684313,0.5175263910388717,30,71.0,195.0,4.57
5.096880734,4.082979662,13.91548673,2.699938833,5.455,1.372020338,46.01769912,31.14502456,3,52,113,856,"{'season': 2020, 'currentTeamId': '1400', 'displayName': 'Jerry Jeudy', 'esbId': 'JEU415291', 'firstName': 'Jerry', 'footballName': 'Jerry', 'gsisId': '00-0036407', 'gsisItId': 52423, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/fvdnrep98wisgfokxqar', 'jerseyNumber': 10, 'lastName': 'Jeudy', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Jeudy', 'smartId': '32004a45-5541-5291-9f8b-8595dc100c90', 'status': 'ACT', 'uniformNumber': '10'}",jerry jeudy,WR,1400,2020,jerry jeudy,DEN,18555.71152,1999-04-24,0.25,Jerry Jeudy,806,0.06182024,0.5577404755761954,21,73.0,192.0,4.45
5.07527027,4.969613798,12.544,2.97664336,5.898679245,0.929065448,70.66666667,19.94953243,8,53,75,879,"{'season': 2020, 'currentTeamId': '2120', 'displayName': 'Will Fuller', 'esbId': 'FUL503598', 'firstName': 'William', 'footballName': 'Will', 'gsisId': '00-0033127', 'gsisItId': 43310, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/dgemxvhu8ffqmvmqczks', 'jerseyNumber': 15, 'lastName': 'Fuller', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'W.Fuller', 'smartId': '32004655-4c50-3598-6762-28495ce40669', 'status': 'RES', 'uniformNumber': '15', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",will fuller,WR,2120,2020,will fuller,HOU,14674.35299,1994-04-16,0.125,Will Fuller,577,0.09684313,0.5175263910388717,26,72.0,184.0,4.32
5.0421875,5.414871766,8.287272727,3.969420907,7.232916667,1.8180449,54.54545455,7.193671211,3,24,44,288,"{'season': 2020, 'currentTeamId': '0610', 'displayName': 'Dawson Knox', 'esbId': 'KNO490795', 'firstName': 'Dawson', 'footballName': 'Dawson', 'gsisId': '00-0035689', 'gsisItId': 47879, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/nfxkya3qusm0vjzsgqyv', 'jerseyNumber': 88, 'lastName': 'Knox', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'D.Knox', 'smartId': '32004b4e-4f49-0795-942a-0c363ee9b439', 'status': 'ACT', 'uniformNumber': '88'}",dawson knox,TE,610,2020,dawson knox,BUF,21727.15594,1996-11-14,0.5625,Dawson Knox,618,0.042374015,0.5351510872123549,23,76.0,254.0,4.51
5.002884615,4.969177032,11.5125974,2.710043003,5.836888889,0.867711857,58.44155844,15.82798425,7,45,77,623,"{'season': 2020, 'currentTeamId': '4900', 'displayName': 'Rob Gronkowski', 'esbId': 'GRO135948', 'firstName': 'Robert', 'footballName': 'Rob', 'gsisId': '00-0027656', 'gsisItId': 35481, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ldajm3cj1rs1sfwykyyk', 'jerseyNumber': 87, 'lastName': 'Gronkowski', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'R.Gronkowski', 'smartId': '32004752-4f13-5948-af95-481204a115ed', 'status': 'ACT', 'uniformNumber': '87'}",rob gronkowski,TE,4900,2020,rob gronkowski,TB,20782.13439,1989-05-14,0.25,Rob Gronkowski,1032,0.0709579,0.5199948400412796,31,78.0,265.0,4.68
4.977142857,5.196027881,9.086912752,3.166504884,5.34573913,0.149711249,77.18120805,33.46606554,18,115,149,1374,"{'season': 2020, 'currentTeamId': '1800', 'displayName': 'Davante Adams', 'esbId': 'ADA218591', 'firstName': 'Davante', 'footballName': 'Davante', 'gsisId': '00-0031381', 'gsisItId': 41282, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/if8ugbd2i2lqbilqard3', 'jerseyNumber': 17, 'lastName': 'Adams', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Adams', 'smartId': '32004144-4121-8591-4d26-4c0ac739af41', 'status': 'ACT', 'uniformNumber': '17'}",davante adams,WR,1800,2020,davante adams,GB,12380.53793,1992-12-24,0.25,Davante Adams,904,0.116303705,0.4482570806100218,27,73.0,215.0,4.56
4.953255814,3.49245792,15.11113636,2.134927898,4.959130435,1.466672515,52.27272727,16.35617591,0,23,44,357,"{'season': 2020, 'currentTeamId': '3430', 'displayName': 'Denzel Mims', 'esbId': 'MIM624399', 'firstName': 'Denzel', 'footballName': 'Denzel', 'gsisId': '00-0036255', 'gsisItId': 52467, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/tarcibslkjmoogwkhb5j', 'jerseyNumber': 11, 'lastName': 'Mims', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Mims', 'smartId': '32004d49-4d62-4399-5aee-b92ce1fc40e6', 'status': 'ACT', 'uniformNumber': '11'}",denzel mims,WR,3430,2020,denzel mims,NYJ,21108.92106,1997-10-10,0.875,Denzel Mims,439,0.027098445,0.5813607241142071,22,75.0,208.0,4.38
4.826504854,2.239745615,10.31504854,1.738251908,2.952857143,0.713111528,61.16504854,25.00329471,4,63,103,793,"{'season': 2020, 'currentTeamId': '2700', 'displayName': 'DeVante Parker', 'esbId': 'PAR226609', 'firstName': 'DeVante', 'footballName': 'DeVante', 'gsisId': '00-0031547', 'gsisItId': 42357, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/f8orziy8p43hogpe3m41', 'jerseyNumber': 11, 'lastName': 'Parker', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Parker', 'smartId': '32005041-5222-6609-dc38-38b3aae27410', 'status': 'ACT', 'uniformNumber': '11'}",devante parker,WR,2700,2020,devante parker,MIA,24425.94498,1993-01-20,0.125,DeVante Parker,726,0.0753505,0.4562841309769522,27,75.0,216.0,4.45
4.819615385,2.654110994,14.38269231,2.802317659,2.47027027,-0.183840723,71.15384615,17.81452316,4,37,52,599,"{'season': 2020, 'currentTeamId': '1050', 'displayName': 'Rashard Higgins', 'esbId': 'HIG322107', 'firstName': 'Rashard', 'footballName': 'Rashard', 'gsisId': '00-0032977', 'gsisItId': 43461, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/ya6ohfbuk96lfgarxbds', 'jerseyNumber': 82, 'lastName': 'Higgins', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Higgins', 'smartId': '32004849-4732-2107-8b68-79212110bd89', 'status': 'ACT', 'uniformNumber': '82'}",rashard higgins,WR,1050,2020,rashard higgins,CLE,9047.314267,1994-10-07,0.1875,Rashard Higgins,609,0.06781257,0.4686926671253297,25,73.0,198.0,4.64
4.743076923,3.719866684,12.84384615,3.262185479,5.062121212,1.342254529,63.46153846,13.17603425,3,33,52,458,"{'season': 2020, 'currentTeamId': '0610', 'displayName': 'John Brown', 'esbId': 'BRO494712', 'firstName': 'John', 'footballName': 'John', 'gsisId': '00-0031051', 'gsisItId': 41320, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/nt7ayufpigrryzaxjviz', 'jerseyNumber': 15, 'lastName': 'Brown', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Brown', 'smartId': '32004252-4f49-4712-7e90-42e293548523', 'status': 'CUT', 'uniformNumber': '15'}",john brown,WR,610,2020,john brown,BUF,21727.15594,1990-04-03,0.5625,John Brown,626,0.042374015,0.5351510872123549,30,71.0,179.0,4.34
4.6925,4.053864561,8.277209302,2.989944463,4.426333333,0.372468772,69.76744186,8.81797686,5,30,43,365,"{'season': 2020, 'currentTeamId': '3000', 'displayName': 'Irv Smith', 'esbId': 'SMI000018', 'firstName': 'Irvin', 'footballName': 'Irv', 'gsisId': '00-0034970', 'gsisItId': 47833, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/e3blveltgbptcpkzzpaw', 'jerseyNumber': 84, 'lastName': 'Smith', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'I.Smith', 'smartId': '3200534d-4900-0018-f675-8c060d792d35', 'status': 'ACT', 'uniformNumber': '84'}",irv smith,TE,3000,2020,irv smith,MIN,12972.40301,1998-08-09,0.75,,545,0.111193106,0.4902471405228758,22,74.0,240.0,4.63
7.957272727,6.849621543,1.111875,5.663636698,8.371296296,1.521674753,84.375,1.68526154,1,54,64,435,"{'season': 2021, 'currentTeamId': '3800', 'displayName': 'Rondale Moore', 'esbId': 'MOO672093', 'firstName': 'Rondale', 'footballName': 'Rondale', 'gsisId': '00-0036936', 'gsisItId': 53478, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/qwcd3lglkknslsavcvr7', 'jerseyNumber': 4, 'lastName': 'Moore', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Moore', 'smartId': '32004d4f-4f67-2093-7b5b-808e901606a0', 'status': 'ACT', 'uniformNumber': '4', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",rondale moore,WR,3800,2021,rondale moore,ARI,22905.15351,2000-06-09,0.235294118,Rondale Moore,453,0.018573288,0.5039267558875402,21,67.0,180.0,4.28
7.90475,4.713766498,6.885106383,3.730289276,4.54,-0.173766498,70.21276596,6.160711566,2,33,47,272,"{'season': 2021, 'seasonType': 'PRO', 'week': 22, 'jerseyNumber': 13, 'lastName': 'Duvernay', 'footballName': 'Devin', 'firstName': 'Devin', 'position': 'WR', 'gsisItId': 52500, 'gsisId': '00-0036331', 'esbId': 'DUV459005', 'displayName': 'Devin Duvernay', 'shortName': 'D.Duvernay', 'uniformNumber': '13', 'status': 'ACT', 'currentTeamId': '8600', 'smartId': '32004455-5645-9005-cfce-f0b0bb8205b8', 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/kcfjuebtxvkg9kapy71o', 'positionGroup': 'WR', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",devin duvernay,WR,8600,2021,devin duvernay,BAL,12968.33427,1997-09-12,0.117647059,Devin Duvernay,603,0.013176538,0.524644367550942,23,71.0,210.0,4.39
7.694693878,3.51549399,7.948113208,2.618812388,3.259722222,-0.255771768,67.9245283,10.11973113,1,36,53,366,"{'season': 2021, 'currentTeamId': '3410', 'displayName': 'Sterling Shepard', 'esbId': 'SHE495754', 'firstName': 'Sterling', 'footballName': 'Sterling', 'gsisId': '00-0032385', 'gsisItId': 43329, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/apha3gqxgww5w48msti9', 'jerseyNumber': 3, 'lastName': 'Shepard', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'S.Shepard', 'smartId': '32005348-4549-5754-5697-2a8312edc489', 'status': 'RES', 'uniformNumber': '3', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",sterling shepard,WR,3410,2021,sterling shepard,NYG,18343.99591,1993-02-10,0.647058824,Sterling Shepard,344,0.011799677,0.5276463939548988,28,70.0,201.0,4.48
7.661544118,4.553452978,11.52013699,3.547443575,4.337032967,-0.216420011,62.32876712,32.02085047,6,91,146,1008,"{'season': 2021, 'currentTeamId': '0325', 'displayName': 'Marquise Brown', 'esbId': 'BRO413218', 'firstName': 'Marquise', 'footballName': 'Marquise', 'gsisId': '00-0035662', 'gsisItId': 47808, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/fihs5hshnjghcpimjjtw', 'jerseyNumber': 5, 'lastName': 'Brown', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Brown', 'smartId': '32004252-4f41-3218-bf76-54f4042e0396', 'status': 'ACT', 'uniformNumber': '5', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",marquise brown,WR,325,2021,marquise brown,BAL,12968.33427,1997-06-04,0.117647059,Marquise Brown,924,0.013176538,0.524644367550942,24,69.0,170.0,4.27
7.182592593,5.560030271,10.36135593,3.629111707,6.886388889,1.326358618,61.01694915,16.18130516,3,36,59,570,"{'season': 2021, 'currentTeamId': '3300', 'displayName': 'Deonte Harris', 'esbId': 'HAR363871', 'firstName': 'Deonte', 'footballName': 'Deonte', 'gsisId': '00-0035215', 'gsisItId': 48415, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/yjq2zdkus7z8zoxigr5u', 'jerseyNumber': 11, 'lastName': 'Harris', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Harris', 'smartId': '32004841-5236-3871-2f21-12e477161944', 'status': 'ACT', 'uniformNumber': '11', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",deonte harris,WR,3300,2021,deonte harris,NO,17376.99461,1997-12-04,0.647058824,Deonte Harris,298,0.009710815,0.4971569639207592,23,66.0,170.0,4.47-4.49
7.138979592,4.498181099,6.699298246,3.363215457,6.103846154,1.605665055,68.42105263,9.1734612,0,39,57,420,"{'season': 2021, 'currentTeamId': '3410', 'displayName': 'Kadarius Toney', 'esbId': 'TON593115', 'firstName': 'Kadarius', 'footballName': 'Kadarius', 'gsisId': '00-0036913', 'gsisItId': 53449, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/hyl8jzsa7dto7qekd7vl', 'jerseyNumber': 89, 'lastName': 'Toney', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'K.Toney', 'smartId': '3200544f-4e59-3115-b817-44100e7d8fff', 'status': 'ACT', 'uniformNumber': '89', 'ngsPosition': 'SLOT_WR', 'ngsPositionGroup': 'WR'}",kadarius toney,WR,3410,2021,kadarius toney,NYG,18343.99591,1999-01-27,0.647058824,Kadarius Toney,301,0.011799677,0.5276463939548988,22,72.0,193.0,4.39
7.105238095,4.090608236,11.271,2.902197726,5.073703704,0.983095468,57.85714286,36.42714179,4,81,140,1055,"{'season': 2021, 'currentTeamId': '0810', 'displayName': 'Darnell Mooney', 'esbId': 'MOO076900', 'firstName': 'Darnell', 'footballName': 'Darnell', 'gsisId': '00-0036309', 'gsisItId': 52581, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/dax89kaaa4us5hl7q5xr', 'jerseyNumber': 11, 'lastName': 'Mooney', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'D.Mooney', 'smartId': '32004d4f-4f07-6900-2883-f3ddae0181d4', 'status': 'ACT', 'uniformNumber': '11', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",darnell mooney,WR,810,2021,darnell mooney,CHI,15003.61445,1997-10-29,0.235294118,Darnell Mooney,986,0.022849798,0.5124269728531248,23,71.0,172.0,4.38
7.097878788,2.976438712,11.34787879,1.938978447,2.629210526,-0.347228186,57.57575758,17.28992998,1,38,66,410,"{'season': 2021, 'currentTeamId': '0810', 'displayName': 'Allen Robinson', 'esbId': 'ROB365982', 'firstName': 'Allen', 'footballName': 'Allen', 'gsisId': '00-0031428', 'gsisItId': 41290, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/pph9jgnrnnlilxz8xhd9', 'jerseyNumber': 12, 'lastName': 'Robinson', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'A.Robinson', 'smartId': '3200524f-4236-5982-45ce-8ca18ca03af8', 'status': 'ACT', 'uniformNumber': '12', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",allen robinson,WR,810,2021,allen robinson,CHI,15003.61445,1993-08-24,0.235294118,Allen Robinson,617,0.022849798,0.5124269728531248,28,74.0,220.0,4.6
7.063970588,2.69152491,13.853,3.33946132,3.892553191,1.201028281,67.14285714,19.93278382,1,47,70,546,"{'season': 2021, 'currentTeamId': '2520', 'displayName': 'Zay Jones', 'esbId': 'JON403726', 'firstName': 'Isaiah', 'footballName': 'Zay', 'gsisId': '00-0033891', 'gsisItId': 44849, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/cbusqo5hvl7zlb25n9n0', 'jerseyNumber': 7, 'lastName': 'Jones', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'Z.Jones', 'smartId': '32004a4f-4e40-3726-920b-837ea00d253e', 'status': 'ACT', 'uniformNumber': '7', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",zay jones,WR,2520,2021,zay jones,LV,24595.61451,1995-03-30,0.235294118,Zay Jones,710,0.0220574,0.5103952692187986,26,74.0,200.0,4.45
7.046633663,3.460175817,10.90827273,2.77779288,2.934716981,-0.525458836,48.18181818,27.86638922,5,53,110,519,"{'season': 2021, 'currentTeamId': '0750', 'displayName': 'Robby Anderson', 'esbId': 'AND460305', 'firstName': 'Robby', 'footballName': 'Robby', 'gsisId': '00-0032688', 'gsisItId': 43808, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/zgwiwdaqskofwe9rsvtj', 'jerseyNumber': 11, 'lastName': 'Anderson', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Anderson', 'smartId': '3200414e-4446-0305-58a8-61667bde4206', 'status': 'ACT', 'uniformNumber': '11', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",robby anderson,WR,750,2021,robby anderson,CAR,13511.42938,1993-05-09,0.352941176,Robby Anderson,978,0.004484822,0.4963880288957688,28,75.0,190.0,4.36
7.003555556,3.950103032,11.01645833,3.422102741,4.840967742,0.89086471,64.58333333,10.49986498,3,31,48,448,"{'season': 2021, 'currentTeamId': '4400', 'displayName': 'Jalen Guyton', 'esbId': 'GUY706299', 'firstName': 'Jalen', 'footballName': 'Jalen', 'gsisId': '00-0035414', 'gsisItId': 48556, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/bbvqbvctga7wrtnt9b4h', 'jerseyNumber': 15, 'lastName': 'Guyton', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'J.Guyton', 'smartId': '32004755-5970-6299-fcda-7c74fd80b038', 'status': 'ACT', 'uniformNumber': '15', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",jalen guyton,WR,4400,2021,jalen guyton,LAC,25477.41241,1997-06-07,0.647058824,Jalen Guyton,613,0.03612271,0.4982369418355578,24,73.0,212.0,4.39
6.986736842,3.931010338,14.87803738,3.225007835,4.151780822,0.220770484,68.22429907,35.57652769,8,73,107,1175,"{'season': 2021, 'currentTeamId': '4600', 'displayName': 'Tyler Lockett', 'esbId': 'LOC420915', 'firstName': 'Tyler', 'footballName': 'Tyler', 'gsisId': '00-0032211', 'gsisItId': 42412, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/z3gwnzhfaiq9dkhx1ui5', 'jerseyNumber': 16, 'lastName': 'Lockett', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'T.Lockett', 'smartId': '32004c4f-4342-0915-1af7-ec50f437887c', 'status': 'ACT', 'uniformNumber': '16', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",tyler lockett,WR,4600,2021,tyler lockett,SEA,28058.18673,1992-09-28,0.705882353,Tyler Lockett,813,0.021555629,0.5127807985939473,28,70.0,182.0,4.4
6.907272727,3.137007098,9.174264706,2.662842684,3.879130435,0.742123337,67.64705882,11.87688477,1,46,68,515,"{'season': 2021, 'currentTeamId': '0325', 'displayName': 'Rashod Bateman', 'esbId': 'BAT103884', 'firstName': 'Rashod', 'footballName': 'Rashod', 'gsisId': '00-0036550', 'gsisItId': 53456, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/vpcmsc93xuzhv4bupbzu', 'jerseyNumber': 12, 'lastName': 'Bateman', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'R.Bateman', 'smartId': '32004241-5410-3884-8ac5-165a4f1f770e', 'status': 'ACT', 'uniformNumber': '12', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",rashod bateman,WR,325,2021,rashod bateman,BAL,12968.33427,1999-11-29,0.117647059,Rashod Bateman,604,0.013176538,0.524644367550942,21,73.0,210.0,4.39
6.846666667,3.647566558,7.659122807,2.563676999,2.913333333,-0.734233225,52.63157895,7.637055735,4,30,57,245,"{'season': 2021, 'currentTeamId': '4900', 'displayName': 'Cameron Brate', 'esbId': 'BRA663798', 'firstName': 'Cameron', 'footballName': 'Cameron', 'gsisId': '00-0031273', 'gsisItId': 42033, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/lh1e0z6x8k9hqz1aba5b', 'jerseyNumber': 84, 'lastName': 'Brate', 'position': 'TE', 'positionGroup': 'TE', 'shortName': 'C.Brate', 'smartId': '32004252-4166-3798-c2b3-ef206ba23ba8', 'status': 'ACT', 'uniformNumber': '84', 'ngsPosition': 'TE', 'ngsPositionGroup': 'TE'}",cameron brate,TE,4900,2021,cameron brate,TB,16621.62915,1991-07-03,0.352941176,Cameron Brate,535,0.008555921,0.4811745566185846,30,77.0,245.0,4.77
6.829275362,6.538327237,7.16313253,4.122586128,8.750677966,2.212350729,71.08433735,12.76403896,2,59,83,693,"{'season': 2021, 'currentTeamId': '2310', 'displayName': 'Mecole Hardman', 'esbId': 'HAR069520', 'firstName': 'Mecole', 'footballName': 'Mecole', 'gsisId': '00-0035140', 'gsisItId': 47839, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/isxo1qciv0ikmo8urkpc', 'jerseyNumber': 17, 'lastName': 'Hardman', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'M.Hardman', 'smartId': '32004841-5206-9520-9e70-d5597391d8c0', 'status': 'ACT', 'uniformNumber': '17', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",mecole hardman,WR,2310,2021,mecole hardman,KC,14022.59117,1998-03-12,0.117647059,Mecole Hardman,723,0.019397646,0.5319254017396432,23,70.0,187.0,4.33
6.809130435,5.449962812,10.01295775,3.703546755,6.010625,0.560662188,67.6056338,19.07946647,4,48,71,576,"{'season': 2021, 'currentTeamId': '1540', 'displayName': 'Kalif Raymond', 'esbId': 'RAY748263', 'firstName': 'Kalif', 'footballName': 'Kalif', 'gsisId': '00-0032464', 'gsisItId': 43584, 'headshot': 'https://static.www.nfl.com/image/private/{formatInstructions}/league/v5tzzalsktjaeeepc59o', 'jerseyNumber': 11, 'lastName': 'Raymond', 'position': 'WR', 'positionGroup': 'WR', 'shortName': 'K.Raymond', 'smartId': '32005241-5974-8263-1ad0-b2ba085ce237', 'status': 'ACT', 'uniformNumber': '11', 'ngsPosition': 'WR', 'ngsPositionGroup': 'WR'}",kalif raymond,WR,1540,2021,kalif raymond,DET,14078.10139,1994-08-08,0.705882353,Kalif Raymond,742,0.01371268,0.5211786675454496,27,68.0,182.0,4.34
